	pnns_groups_1	pnns_groups_2	nutrition_score_fr_100g	nutrition_grade_fr	carbohydrates_100g	fat_100g	energy_100g	sugars_100g	saturated_fat_100g	sodium_100g	fiber_100g	proteins_100g
258145	Salty snacks	Nuts	38.18181818181818	c	5.6	56.0	71.78378378378379	1.4	4.3	0.0039370078740157		23.0
258150	Fruits and vegetables	Dried fruits	29.09090909090909	b	55.0	1.3	31.405405405405407	55.0	0.2	0.0393700787401575		3.5
258158	Sugary snacks	Chocolate products	61.81818181818182	e	38.0	39.0	62.37837837837838	34.0	17.0	0.0393700787401575	3.1	10.0
258164			72.72727272727272	e			66.54054054054055	46.0	27.0	0.1	2.6	6.2
258165	Sugary snacks	Sweets	52.72727272727273	d	95.0	0.0	43.64864864864865	95.0	0.0	0.0	0.0	0.0
258171	Sugary snacks	Sweets	32.72727272727273	c	58.0	0.2	28.405405405405407	50.0	0.0	0.0393700787401575	4.7	1.2
258181	Fruits and vegetables	Vegetables	23.636363636363637	a	2.8	0.5	2.540540540540541	2.6	0.1	0.393700787401575		0.8
258191			9.090909090909093	a			8.135135135135135	10.0	0.1	0.031496062992126	3.6	3.6
258195			60.0	d			62.78378378378379	26.0	17.0	0.118110236220472	3.5	7.8
258196			60.0	d			63.54054054054055	29.0	25.0	0.0118110236220472	11.0	7.4
258201	Sugary snacks	Chocolate products	72.72727272727272	e	51.0	36.0	63.72972972972973	49.0	21.0	0.078740157480315	2.1	7.6
258204			54.54545454545455	d	0.0	100.0	100.0	0.0	91.0	0.0	0.0	0.0
258234	Sugary snacks	Chocolate products	69.0909090909091	e	47.0	39.0	64.8918918918919	44.0	18.0	0.1	3.2	7.9
258250	Sugary snacks	Chocolate products	69.0909090909091	e	56.0	36.0	63.513513513513516	55.0	21.0	0.078740157480315		2.6
258251			58.18181818181818	d			69.5945945945946	8.0	14.0	0.429133858267717	5.1	27.0
258253	Sugary snacks	Chocolate products	67.27272727272728	e	52.0	38.0	65.13513513513514	50.0	16.0	0.0393700787401575	3.8	4.3
258291	Fish meat eggs	Processed meat	58.18181818181818	d	1.0	15.0	21.486486486486488	0.5	6.0	0.905511811023622	0.3	13.0
258294			67.27272727272728	e	1.0	32.0	37.56756756756757	0.5	12.8	0.78740157480315		11.0
258323	Fish meat eggs	Processed meat	36.36363636363636	c	2.0	3.0	12.18918918918919	2.0	1.5	0.78740157480315		18.0
258325	Fish meat eggs	Meat			1.0	1.0	11.108108108108109	1.0			0.0	21.0
258580	Sugary snacks	Chocolate products	43.63636363636364	c	13.9	21.0	42.94594594594595	0.4	13.0	0.02	28.0	18.4
258581	Sugary snacks	Chocolate products	43.63636363636364	c	8.7	21.0	40.972972972972975	0.5	13.0	0.031496062992126	28.0	20.0
258582	Sugary snacks	Chocolate products	52.72727272727273	d	65.0	7.0	42.7027027027027	62.0	3.7	0.2	11.0	8.0
258584	Sugary snacks	Chocolate products	43.63636363636364	c	8.7	21.0	41.37837837837838	0.5	13.0	0.031496062992126	28.0	20.0
258635	Milk and dairy products	Ice cream	61.81818181818182	e	32.5	23.2	39.64864864864865	30.8	16.9	0.078740157480315		2.9
258636	Milk and dairy products	Ice cream	67.27272727272728	e	35.5	21.7	39.32432432432433	33.9	15.1	0.0984251968503937	0.6	2.6
258637			65.45454545454545	e			38.08108108108108	28.1	13.8	0.118110236220472	0.7	2.7
258640	Milk and dairy products	Ice cream	61.81818181818182	e	35.4	18.3	36.56756756756757	28.0	13.7	0.0709	1.2	3.8
258641	Milk and dairy products	Ice cream	58.18181818181818	d	32.9	21.3	38.86486486486487	26.1	13.4	0.0590551181102362		4.5
258643	Milk and dairy products	Ice cream	56.36363636363636	d	25.9	10.8	23.72972972972973	23.5	9.4	0.0394	0.7	1.9
258644	Milk and dairy products	Ice cream	65.45454545454545	e	40.1	16.8	36.94594594594595	31.6	12.2	0.12992125984252	0.9	3.3
258646					35.2	13.4	31.027027027027028					3.0
258648	Milk and dairy products	Ice cream	56.36363636363636	d	31.8	12.2	28.91891891891892	27.1	8.1	0.0708661417322835	1.3	4.0
258649	Milk and dairy products	Ice cream	61.81818181818182	e	37.2	21.4	40.5945945945946	35.9	13.2	0.078740157480315		3.8
258656			47.27272727272727	d			48.054054054054056	4.2	0.7	1.22047244094488	3.5	11.0
258751	Fat and sauces	Dressings and sauces	45.45454545454545	c	8.7	0.3	4.864864864864865	5.4	0.1	0.905511811023622		0.9
258758	Sugary snacks	Sweets	47.27272727272727	d			31.783783783783786	62.0	0.1	0.0078740157480315	2.0	0.6
258784	Salty snacks	Nuts	54.54545454545455	d	10.0	55.0	71.81081081081082	4.8	4.5	0.307086614173228	0.0	20.0
258794			27.272727272727273	b			52.37837837837838	34.0	3.5	0.0118110236220472	5.8	11.0
258797	Fruits and vegetables	Dried fruits						52.0				
258806	Salty snacks	Nuts	36.36363636363636	c	11.0	63.0	76.78378378378379	7.0	6.4	0.0039370078740157		14.0
258824	Fruits and vegetables	Dried fruits	43.63636363636364	c	78.0	1.3	38.972972972972975	63.0	0.4	0.0118110236220472	0.0	0.3
258960	Sugary snacks	Chocolate products	76.36363636363636	e	53.5	34.8	63.56756756756757	53.2	22.6	0.123	0.9	8.7
258969	Sugary snacks	Sweets	74.54545454545455	e	54.9	33.5	62.94594594594595	48.8	21.7	0.108		8.6
259019			54.54545454545455	d	52.8	20.3	51.40540540540541	48.3	13.2	0.0019685039370078	3.1	3.0
259090			27.272727272727273	b			9.864864864864865	0.5	0.5	0.393700787401575	0.0	18.5
259093	Fish meat eggs	Fish and seafood	49.09090909090909	d	1.5	14.8	21.783783783783786	1.2	7.52	0.314	0.226	13.6
259096	Composite foods	One dish meals				12.4						
259109	Milk and dairy products	Milk and yogurt	32.72727272727273	c	13.8	3.0	11.54054054054054	13.8	2.0	0.0511811023622047	0.3	3.8
259113	Milk and dairy products	Milk and yogurt	30.90909090909091	b	12.8	3.0	11.18918918918919	12.8	2.0	0.0511811023622047	0.5	3.8
259134	Milk and dairy products	Milk and yogurt	29.09090909090909	b	5.6	3.8	9.162162162162163	5.6	2.5	0.0669291338582677	0.0	5.0
259197			21.81818181818182	a			10.297297297297298	2.4	0.2	0.394	6.0	5.0
259200			18.181818181818183	a			10.486486486486488	2.4	0.2	0.267716535433071	6.0	5.0
259217			58.18181818181818	e			5.756756756756757	12.1	0.0	0.0	0.0	0.0
259242			45.45454545454545	c			42.94594594594595	5.7	0.2	0.866141732283465	3.4	8.1
259246			41.81818181818182	c			43.91891891891892	25.0	1.2	0.315	5.0	9.5
259321	Sugary snacks	Sweets	61.81818181818182	e	71.9	11.7	47.270270270270274	56.4	4.2	0.1		5.5
259568	Sugary snacks	Sweets	29.09090909090909	b	59.1	0.0	15.972972972972974	0.0	0.0	0.01		0.0
259575	Sugary snacks	Sweets	29.09090909090909	b	60.0	0.0	16.216216216216218	0.0	0.0	0.01	0.0	0.0
259587			29.09090909090909	b			16.16216216216216	0.0	0.0	0.0	0.0	0.0
259598	Sugary snacks	Sweets	29.09090909090909	b	59.7	0.0	16.135135135135137	0.0	0.0	0.0	0.0	0.0
259612			29.09090909090909	b			18.10810810810811	0.0	0.0	0.02	0.0	0.0
259635			56.36363636363636	d			44.891891891891895	87.0	2.3	0.0078740157480315	0.0	0.0
259677	Beverages	Non sugared beverages	38.18181818181818	d	4.2	0.1	2.0	4.1	0.1	0.0039370078740157		0.1
259816	Sugary snacks	Sweets	69.0909090909091	e	71.4	16.2	50.72972972972973	65.0	7.5	0.14	0.7	3.3
259837	Sugary snacks	Sweets	76.36363636363636	e	58.5	26.0	55.18918918918919	47.9	21.4	0.102362204724409	0.0	3.8
259952	Fruits and vegetables	Vegetables			42.0	44.0	66.35135135135135	14.0	21.0	0.236220472440945		
260009	Cereals and potatoes	Legumes	21.81818181818182	a	1.8	7.5	13.783783783783784	0.5	1.3	0.0039370078740157	0.0	13.3
260020			49.09090909090909	d			21.594594594594597	7.6	1.6	0.78740157480315	0.0	15.6
260028			47.27272727272727	d			28.621621621621625	1.2	2.5	0.590551181102362	0.0	13.6
260030	Cereals and potatoes	Legumes	50.90909090909091	d	3.6	18.1	28.27027027027027	0.8	3.2	0.669291338582677	0.0	16.5
260045	Cereals and potatoes	Breakfast cereals	27.272727272727273	b	60.7	8.4	42.40540540540541	18.9	2.8	0.0078740157480315		9.3
260174	Cereals and potatoes	Bread	38.18181818181818	c	60.0	5.6	40.891891891891895	1.3	1.2	0.551181102362205		9.3
260175			27.272727272727273	b			39.37837837837838	1.3	0.7	0.551181102362205	16.0	8.8
260272	Cereals and potatoes	Cereals	18.181818181818183	a	73.0	1.5	41.2972972972973	0.2	0.6	0.0078740157480315	3.4	12.0
260347			50.90909090909091	d			32.45945945945946	0.5	5.7	0.5	0.1	0.2
260349			50.90909090909091	d			32.513513513513516	0.5	5.7	0.47244094488189	0.0	0.2
260439	Sugary snacks	Sweets	30.90909090909091	b	97.0	0.0	26.91891891891892	0.0	0.0	0.0		0.0
260443			27.272727272727273	b			22.72972972972973	5.5	1.0	0.338582677165354	0.9	11.0
260444			25.454545454545457	a	13.9	1.2	13.972972972972974	2.3	0.3	0.3	0.5	13.9
260586	Cereals and potatoes	Breakfast cereals	43.63636363636364	c			49.513513513513516	15.0	5.8	0.118110236220472	7.0	10.3
260587			27.272727272727273	b			45.86486486486487	15.0	1.8	0.118110236220472	7.8	9.7
260591	Sugary snacks	Biscuits and cakes	61.81818181818182	e	60.0	24.0	56.18918918918919	28.0	11.0	0.236220472440945	6.1	7.2
260657	Sugary snacks	Biscuits and cakes	69.0909090909091	e	58.0	32.0	61.02702702702703	47.0	18.0	0.09	2.8	4.8
260660			69.0909090909091	e	60.0	25.0	57.16216216216217	39.0	16.0	0.24	2.7	7.8
260693	Sugary snacks	Biscuits and cakes	56.36363636363636	d	53.0	22.0	49.48648648648649	32.0	9.5	0.07	3.6	6.0
260704	Sugary snacks	Biscuits and cakes	63.63636363636363	e	69.0	18.0	53.810810810810814	29.0	12.0	0.3	3.0	7.5
260706	Sugary snacks	Biscuits and cakes	67.27272727272728	e	68.0	21.0	55.67567567567568	26.0	15.0	0.3		6.5
260750	Salty snacks	Appetizers	47.27272727272727	d	55.0	26.0	54.32432432432433	2.0	2.0	1.14	4.0	5.0
260751	Salty snacks	Appetizers	47.27272727272727	d	55.0	26.0	54.32432432432433	2.0	2.0	1.14	4.0	5.0
260753	Salty snacks	Appetizers	54.54545454545455	d	49.2	26.9	55.513513513513516	8.6	3.2	0.97	5.4	10.3
260777			49.09090909090909	d			59.70270270270271	1.4	3.0	0.74	3.5	6.0
260778	Salty snacks	Appetizers	47.27272727272727	d	57.0	30.0	59.70270270270271	1.8	3.0	0.66	3.5	6.0
260779	Salty snacks	Appetizers	43.63636363636364	c	56.7	30.0	59.72972972972973	0.0	3.0	0.567		6.0
260790	Salty snacks	Appetizers	54.54545454545455	d	54.0	30.0	58.45945945945946	2.5	13.0	0.393700787401575	4.8	5.7
260823			54.54545454545455	d			55.2972972972973	2.2	4.5	1.5	4.5	13.444876008365702
260847	Cereals and potatoes	Cereals	18.181818181818183	a	73.0	1.5	41.2972972972973	0.2	0.6	0.0078740157480315	3.4	12.0
260851	Cereals and potatoes	Cereals	25.454545454545457	a	75.0	1.3	41.78378378378379	3.4	0.4	0.22		12.1
260988			27.272727272727273	b			3.864864864864865	6.1	0.1	0.511811023622047	1.3	0.6
261217	Sugary snacks	Biscuits and cakes			43.2	19.7	42.45945945945946					4.2
261350	Sugary snacks	Chocolate products	70.9090909090909	e	53.0	34.0	61.91891891891892	51.0	16.0	0.125984251968504	2.8	7.5
261351	Sugary snacks	Chocolate products	72.72727272727272	e			60.48648648648649	58.0	17.5	0.169291338582677	1.9	6.5
261355			74.54545454545455	e	63.0	29.5	61.054054054054056	63.0	18.0	0.0708661417322835	0.1	4.8
261378	Composite foods	One dish meals			19.6	10.7	22.64864864864865	3.3	1.3			5.2
261385	Fruits and vegetables	Vegetables	21.81818181818182	a	24.8	17.4	33.32432432432432	2.5	2.6	0.590551181102362		8.0
261386	Composite foods	One dish meals	40.0	c	22.8	18.4	32.83783783783784	1.4	3.0	0.591	3.5	7.0
261388	Fruits and vegetables	Vegetables	20.0	a	23.7	13.6	28.2972972972973	1.4	1.8	0.590551181102362	3.6	6.6
261494			45.45454545454545	c			5.540540540540541	3.8	0.1	8.34645669291339	0.1	1.2
261569	Sugary snacks	Sweets	54.54545454545455	d	97.0	0.0	45.45945945945946	84.0	0.0	0.0		0.0
261702			38.18181818181818	c	67.8	6.5	42.72972972972973	26.2	0.9	0.244094488188976		7.5
261719			50.90909090909091	d	41.1	20.9	51.45945945945946	1.8	5.5	0.78740157480315	12.4	19.6
261721	Cereals and potatoes	Bread								0.787		
261727			43.63636363636364	c			52.5945945945946	2.9	3.0	0.709	8.3	14.1
261900	Beverages	Non sugared beverages	29.09090909090909	b	8.4	1.3	5.4324324324324325	5.6	0.2	0.0511811023622047	0.5	0.5
261903			27.272727272727273	b			6.378378378378379	4.3	0.3	0.0590551181102362	0.3	0.9
262182	Composite foods	One dish meals	45.45454545454545	c	28.0	2.5	17.45945945945946	12.0	0.3	0.885826771653543	1.6	3.5
262183	Composite foods	One dish meals	36.36363636363636	c	26.0	3.1	17.18918918918919	0.08	0.5	0.748031496062992	1.2	5.0
262185	Composite foods	One dish meals	40.0	c	25.0	3.3	16.513513513513516	8.4	0.6	0.700787401574803	1.0	3.2
262186	Composite foods	One dish meals	36.36363636363636	c	23.0	2.2	15.378378378378379	8.8	0.3	0.807086614173228	2.3	4.3
262258	Sugary snacks	Chocolate products	70.9090909090909	e	58.0	30.0	60.64864864864865	54.0	19.0	0.147637795275591		7.4
262259			70.9090909090909	e			60.64864864864865	54.0	19.0	0.147637795275591	2.8	7.4
262260	Sugary snacks	Chocolate products	65.45454545454545	e	59.0	29.0	60.21621621621622	57.1	16.8	0.068		6.8
262261	Sugary snacks	Chocolate products	70.9090909090909	e	58.0	30.0	60.64864864864865	54.0	19.0	0.147637795275591		7.4
262262	Sugary snacks	Chocolate products	70.9090909090909	e	58.0	30.0	60.72972972972973	54.0	19.0	0.15		7.4
262321	Beverages	Sweetened beverages	60.0	e	85.3	2.3	44.08108108108108	83.8	1.1	0.259842519685039		3.4
262351	Cereals and potatoes	Breakfast cereals	52.72727272727273	d	68.0	16.0	51.13513513513514	29.0	4.0	0.444881889763779	3.3	6.9
262354			52.72727272727273	d			43.91891891891892	65.0	0.1	0.0393700787401575	0.1	0.1
262376	Beverages	Sweetened beverages	52.72727272727273	e	10.4	0.0	4.972972972972974	10.4	0.0	0.0669291338582677	0.0	0.0
262443			29.09090909090909	b			0.05405405405405406	0.0	0.0	0.0039370078740157	0.0	0.0
262444					0.0	0.0	0.05405405405405406					0.1
262467	Beverages	Sweetened beverages	50.90909090909091	e	10.4	0.0	4.783783783783784	10.4	0.0	0.015748031496063	0.0	0.0
262476	Beverages	Sweetened beverages	54.54545454545455	e	10.9	0.0	5.0	10.9	0.0	0.01	0.0	0.0
262486	Beverages	Artificially sweetened beverages			0.1	0.0	0.02702702702702703					0.1
262488			58.18181818181818	e			5.72972972972973	12.4	0.1	0.01	0.0	0.1
262500			43.63636363636364	c	55.0	32.0	61.37837837837838	2.2	3.2	0.511811023622047	4.0	6.7
262529	Sugary snacks	Biscuits and cakes	36.36363636363636	c	79.0	8.5	48.0	18.8	0.9	0.18		6.0
262541			25.454545454545457	a			8.135135135135135	1.3	1.0	0.0905511811023622	1.2	2.7
262554	Fruits and vegetables	Fruits	18.181818181818183	a	10.3	0.1	5.324324324324325	9.9	0.0	0.02	1.9	0.2
262556	Fruits and vegetables	Fruits	20.0	a	15.0	0.1	7.7027027027027035	12.0	0.0	0.02	1.4	0.9
262614	Beverages	Non sugared beverages				1.0						
262617	Sugary snacks	Biscuits and cakes	54.54545454545455	d	76.5	9.2	49.40540540540541	21.5	7.3	0.102362204724409	2.1	10.1
262620	Cereals and potatoes	Breakfast cereals	16.363636363636367	a	70.1	3.6	41.891891891891895	4.2	0.8	0.0196850393700787	9.5	10.8
262623	Fruits and vegetables	Fruits	16.363636363636367	a	12.9	0.2	6.783783783783784	11.3	0.0	0.0196850393700787		0.5
262654			23.636363636363637	a			6.4324324324324325	3.0	0.2	0.0196850393700787	1.5	1.3
262715			34.54545454545455	c			44.10810810810811	13.7	0.1	0.0196850393700787	0.6	6.4
262774			47.27272727272727	d			47.054054054054056	4.2	2.0	0.905511811023622	4.1	6.5
262817			56.36363636363636	d	10.7	29.5	36.5945945945946	8.5	3.8	1.2		3.8
262883	Fat and sauces	Dressings and sauces			22.0	0.1	11.324324324324325					1.0
262884	Fat and sauces	Dressings and sauces	43.63636363636364	c	26.0	1.5	14.351351351351353	23.0	0.1	0.511811023622047		0.6
262912	Beverages	Sweetened beverages	43.63636363636364	d			3.0540540540540544	6.5	0.0	0.0	0.0	0.0
262918	Salty snacks	Appetizers	49.09090909090909	d	51.8	24.3	51.08108108108108	20.5	2.8	0.6	12.0	6.5
263233			50.90909090909091	d			34.16216216216216	75.1	0.1	0.0393700787401575	0.0	0.4
263422	Cereals and potatoes	Cereals	16.363636363636367	a	64.7	1.9	39.16216216216216	4.3	0.6	0.0	7.0	13.1
263427					11.0	0.1	4.891891891891892	8.7	0.1	0.0039370078740157	0.3	0.1
263747			63.63636363636363	e			93.62162162162163	0.0	87.0	0.0	0.5	0.0
263796	Cereals and potatoes	Breakfast cereals	34.54545454545455	c	85.0	1.5	44.0	8.0	0.3	0.444881889763779		7.0
263834			14.545454545454547	a	38.0	0.7	34.62162162162162	2.0	0.0	0.015748031496063	23.0	25.0
263843	Cereals and potatoes	Cereals	16.363636363636367	a	72.0	2.0	41.37837837837838	3.7	0.35	0.0039370078740157	3.6	12.0
263872	Composite foods	One dish meals	27.272727272727273	b	27.0	11.0	27.351351351351354	2.0	1.1	0.433070866141732		6.4
263873	Fat and sauces	Fats	38.18181818181818	c	0.0	70.0	70.78378378378379	0.0	20.0	0.0433070866141732		0.0
263882	Sugary snacks	Sweets			59.2	0.0	16.0					0.0
263884	Sugary snacks	Sweets	30.90909090909091	b	70.2	0.0	19.027027027027028	0.0	0.0	0.01		0.0
263887	Fat and sauces	Fats	52.72727272727273	d	0.0	80.0	81.4054054054054	0.0	23.0	0.208661417322835	0.0	0.0
263920			29.09090909090909	b	65.7	0.0	17.83783783783784	0.0	0.0	0.0	0.0	0.0
263945	Cereals and potatoes	Cereals	16.363636363636367	a	71.0	2.0	40.75675675675676	3.0	0.3	0.0	5.0	11.0
264017	Sugary snacks	Chocolate products	61.81818181818182	e	35.0	43.0	65.70270270270271	35.0	12.8	0.031496062992126	7.3	11.0
264019			29.09090909090909	b			16.945945945945947	0.0	0.0	0.0	0.0	0.0
264045	Sugary snacks	Sweets	29.09090909090909	b	64.6	0.0	17.45945945945946	0.0	0.0	0.02	0.0	0.0
264049			29.09090909090909	b			16.945945945945947	0.0	0.0	0.0	0.0	0.0
264052	Sugary snacks	Sweets	29.09090909090909	b			16.16216216216216	0.0	0.0	0.0	0.0	0.0
264178	Beverages	Non sugared beverages	38.18181818181818	d	3.8	0.0	1.918918918918919	3.8	0.0	0.0	0.0	0.0
264295	Composite foods	One dish meals	27.272727272727273	b	18.0	8.0	22.56756756756757	0.867	0.6	0.42	0.733	13.3
264380			54.54545454545455	e			5.378378378378379	11.2	0.0	0.047	0.0	0.0
264567	Beverages	Artificially sweetened beverages	29.09090909090909	b	0.08	0.005	0.13513513513513514	0.0	0.005	0.02		0.03
264656	Beverages	Non sugared beverages	36.36363636363636	c	3.7	0.1	2.135135135135135	2.6	0.01	0.011		0.7
264689	Cereals and potatoes	Breakfast cereals	20.0	a	62.5	7.3	43.40540540540541	12.82	0.95	0.015748031496063	6.8	12.9
264796	Sugary snacks	Sweets	63.63636363636363	e	44.6	40.8		39.3	11.4	0.0		8.2
264900			32.72727272727273	c			0.10810810810810811	2.2	0.0	0.0	0.0	0.0
264901			43.63636363636364	c			22.216216216216218	13.1	6.7	0.0078740157480315	0.2	2.5
265071	Beverages	Non sugared beverages	32.72727272727273	c	0.0	0.0	0.10810810810810811	0.0	0.0	0.236220472440945	0.0	0.0
265202	Salty snacks	Nuts	58.18181818181818	d	13.0	53.9	72.56756756756756	6.1	7.2	0.602362204724409	7.7	24.0
265426	Sugary snacks	Sweets	49.09090909090909	d	58.6	0.3	28.054054054054056	54.5	0.02	0.0039370078740157	0.5	0.0
266125	Cereals and potatoes	Cereals	16.363636363636367	a	72.0	2.0	41.37837837837838	3.7	0.35	0.01	3.6	12.0
266408	Milk and dairy products	Cheese	41.81818181818182	c	1.0	23.0	30.810810810810814	1.0	16.0	0.0	0.0	16.0
266642	Beverages	Fruit juices	41.81818181818182	d	13.5	0.1	6.513513513513514	13.0	0.0	0.0	0.1	0.4
266697	Fruits and vegetables	Fruits	20.0	a	14.0	0.2	7.216216216216217	14.0	0.0	0.0039370078740157	2.0	0.3
266737	Beverages	Fruit juices	32.72727272727273	c	10.6	0.0	5.594594594594595	10.4	0.0	0.0	1.0	0.4
266757			70.9090909090909	e			61.891891891891895	51.9	19.4	0.0944881889763779	2.3	8.0
267106			52.72727272727273	d			32.24324324324324	1.4	7.2	0.47244094488189	1.4	11.7
267107			45.45454545454545	c			26.324324324324326	1.6	4.2	0.551181102362205	1.6	11.9
267586			43.63636363636364	c	78.7	3.1	43.56756756756757	25.1	1.1	0.421259842519685	5.3	6.9
267604			49.09090909090909	d			28.83783783783784	50.0	0.0	0.0	0.0	0.0
267663			54.54545454545455	e			5.0	11.1	0.0	0.0	0.0	0.0
267665	Beverages	Sweetened beverages	58.18181818181818	e	12.2	0.0	5.9459459459459465	12.2	0.0	0.0		0.0
267983	Sugary snacks	Sweets	32.72727272727273	c	17.0	0.0	7.540540540540541	14.0	0.0	0.005		0.0
267991			27.272727272727273	b			0.0	0.0	0.0	0.00375	0.0	0.0
268076	Sugary snacks	Biscuits and cakes	41.81818181818182	c	62.9	11.4	42.432432432432435	28.6	2.86	0.0514	2.86	5.71
268083	Sugary snacks	Biscuits and cakes	47.27272727272727	d	80.4	0.1	37.054054054054056	28.8	0.0	0.0911	0.4	1.4
268102			38.18181818181818	c			41.891891891891895	17.1	0.0	0.0571	0.0	2.86
268175			70.9090909090909	e	82.0	8.8	47.21621621621622	72.0	6.0	0.393700787401575	0.0	1.6
268187			43.63636363636364	c			49.08108108108108	38.6	1.7	0.0590551181102362	4.9	5.8
268206			58.18181818181818	d	0.0	26.0	41.2972972972973	0.0	17.6	0.78740157480315		33.0
268214			25.454545454545457	a	39.8	32.6	55.45945945945946	0.0	3.5	0.0011811023622047	36.5	19.9
268238	Beverages	Sweetened beverages	41.81818181818182	d	7.4	0.0	3.5135135135135136	4.5	0.0	0.0196850393700787		0.0
268433	Fruits and vegetables	Vegetables	45.45454545454545	c	7.89	16.6	17.054054054054056	1.07	10.3	0.675		3.45
268555	Fat and sauces	Dressings and sauces	47.27272727272727	d	44.1	13.9	35.270270270270274	8.3	2.3	3.26771653543307	5.1	2.7
268557	Fat and sauces	Dressings and sauces	56.36363636363636	d	19.3	21.9	31.216216216216218	13.1	1.9	1.77165354330709		0.5
268857	Composite foods	One dish meals	29.09090909090909	b	3.08	0.42	3.081081081081081	2.87	0.06	0.350393700787402	1.56	1.22
268858	Composite foods	One dish meals	30.90909090909091	b	3.26	0.58	3.2243243243243245	3.11	0.05	0.401574803149606		0.94
268924	Cereals and potatoes	Bread	32.72727272727273	c	60.0	3.0	45.13513513513514	0.0	0.0	0.45	0.0	10.0
269150			54.54545454545455	d			10.621621621621623	19.0	0.4	1.14173228346457	0.0	0.8
269151	Fat and sauces	Dressings and sauces	54.54545454545455	d	26.7	0.2	13.0	19.6	0.0	1.5	0.1	1.1
269166			43.63636363636364	d	6.5	0.0	3.0540540540540544	6.5	0.0	0.0	0.0	0.0
269192	Beverages	Non sugared beverages	29.09090909090909	b	0.0	0.0	0.02702702702702703	0.0	0.0	0.0078740157480315	0.0	0.0
269201	Beverages	Artificially sweetened beverages	29.09090909090909	b	0.0	0.0	0.03513513513513514	0.0	0.0	0.01	0.0	0.0
269206	Beverages	Sweetened beverages	52.72727272727273	e	10.6	0.0	4.864864864864865	10.6	0.0	0.0	0.0	0.0
269213			52.72727272727273	e	10.6	0.0	4.864864864864865	10.6	0.0	0.0		0.0
269222	Beverages	Sweetened beverages	52.72727272727273	e	10.6	0.0	4.864864864864865	10.6	0.0	0.0		0.0
269243	Beverages	Sweetened beverages	29.09090909090909	b	0.0	0.0	0.03783783783783784	0.0	0.0	0.0078740157480315	0.0	0.0
269249	Beverages	Non sugared beverages	27.272727272727273	b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
269256	Beverages	Sweetened beverages	52.72727272727273	e	10.6	0.0	4.756756756756757	10.6	0.0	0.0039370078740157	0.0	0.0
269307	Cereals and potatoes	Breakfast cereals	40.0	c	68.0	5.0	42.10810810810811	24.0	0.9	0.3	8.0	9.0
269309	Cereals and potatoes	Breakfast cereals	41.81818181818182	c	79.0	2.0	41.94594594594595	23.0	0.3	0.385826771653543		7.0
269511	Sugary snacks	Sweets	72.72727272727272	e	64.5	24.1	56.08108108108108	49.5	14.1	0.15748031496063	1.5	4.5
269517	Sugary snacks	Sweets	65.45454545454545	e	59.2	25.6	57.78378378378379	53.8	10.3	0.0354330708661417	3.9	9.7
269518			61.81818181818182	e			38.10810810810811	26.3	10.2	0.0866141732283465	0.0	5.8
269535			58.18181818181818	d			32.67567567567568	25.6	10.5	0.08	1.1	3.9
269542	Milk and dairy products	Ice cream	58.18181818181818	d	30.8	16.5	32.67567567567568	25.6	10.5	0.08		3.9
269544	Sugary snacks	Sweets	69.0909090909091	e	70.2	17.2	51.2972972972973	64.3	8.3	0.165354330708661	0.8	3.6
269546	Milk and dairy products	Ice cream	56.36363636363636	d	31.2	14.9	31.0	24.4	9.9	0.08	0.8	3.4
269557	Sugary snacks	Sweets	74.54545454545455	e	61.7	24.3	56.37837837837838	53.4	15.1	0.16	1.1	8.1
269560			69.0909090909091	e			57.270270270270274	53.6	10.1	0.062992125984252	2.7	9.4
269562	Sugary snacks	Sweets	74.54545454545455	e	61.7	24.3	56.37837837837838	53.4	15.1	0.16	1.1	8.1
269566	Sugary snacks	Sweets	69.0909090909091	e	61.0	24.9	56.891891891891895	44.6	11.0	0.26		7.0
269569			69.0909090909091	e			57.432432432432435	41.4	11.3	0.25	3.4	7.0
269582	Sugary snacks	Chocolate products	74.54545454545455	e	62.7	23.8	55.432432432432435	54.9	13.3	0.165354330708661	1.3	5.5
269601	Sugary snacks	Sweets	74.54545454545455	e	61.7	24.3	56.432432432432435	53.4	15.2	0.169291338582677	1.1	8.3
269608	Milk and dairy products	Ice cream	65.45454545454545	e	37.5	18.0	37.2972972972973	29.5	11.8	0.188	1.07	4.02
269625	Sugary snacks	Chocolate products	69.0909090909091	e	70.2	17.2	51.2972972972973	64.3	8.3	0.16	0.8	3.6
269626	Sugary snacks	Sweets	72.72727272727272	e	56.2	26.7	56.91891891891892	48.6	8.9	0.224409448818898	1.1	9.1
269699	Sugary snacks	Chocolate products	74.54545454545455	e	58.8	25.6	57.94594594594595	53.3	10.4	0.0354330708661417	0.0	9.7
269716	Sugary snacks	Sweets	74.54545454545455	e			57.91891891891892	53.3	10.4	0.0354330708661417	0.0	9.7
269749			65.45454545454545	e			57.78378378378379	53.8	10.3	0.0354330708661417	3.9	9.7
269802			43.63636363636364	c			53.37837837837838	16.6	2.0	0.511811023622047	3.6	7.1
269803	Sugary snacks	Biscuits and cakes	67.27272727272728	e	62.6	23.4	55.86486486486487	29.2	12.1	0.4		6.7
269810	Sugary snacks	Biscuits and cakes	56.36363636363636	d	61.4	20.3	53.13513513513514	25.5	8.9	0.326771653543307	6.1	7.3
